date,project,site_no,elev_ft
2016-05-05,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1524.71
2016-05-06,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1524.57
2016-05-07,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1524.45
2016-05-08,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1524.34
2016-05-09,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1524.11
2016-05-10,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1523.71
2016-05-11,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1523.26
2016-05-12,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1522.81
2016-05-13,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1522.27
2016-05-14,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1521.75
2016-05-15,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1521.22
2016-05-16,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1520.65
2016-05-17,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1519.98
2016-05-18,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1519.24
2016-05-19,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1518.51
2016-05-20,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1517.75
2016-05-21,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1516.97
2016-05-22,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1516.21
2016-05-23,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1515.45
2016-05-24,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1514.66
2016-05-25,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1513.82
2016-05-26,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1512.95
2016-05-27,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1512.07
2016-05-28,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1511.14
2016-05-29,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1510.2
2016-05-30,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1509.24
2016-05-31,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1508.28
2016-06-01,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1507.28
2016-06-02,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1506.3
2016-06-03,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1505.33
2016-06-04,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1504.32
2016-06-05,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1503.32
2016-06-06,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1502.3
2016-06-07,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1501.26
2016-06-08,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1500.19
2016-06-09,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1499.25
2016-06-10,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1498.63
2016-06-11,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1498.29
2016-06-12,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1498.12
2016-06-13,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1497.98
2016-06-14,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1497.85
2016-06-15,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1497.33
2016-06-16,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1496.77
2016-06-17,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1496.23
2016-06-18,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1495.74
2016-06-19,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1495.16
2016-06-20,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1494.62
2016-06-21,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1494.04
2016-06-22,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1493.48
2016-06-23,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1492.89
2016-06-24,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1491.6
2016-06-25,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1489.25
2016-06-26,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1486.9
2016-06-27,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1484.49
2016-06-28,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1482.09
2016-06-29,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1479.84
2016-06-30,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1477.77
2016-07-01,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1476.3
2016-07-02,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1475.41
2016-07-03,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.93
2016-07-04,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.74
2016-07-05,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.67
2016-07-06,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.58
2016-07-07,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.49
2016-07-08,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.49
2016-07-09,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.49
2016-07-10,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.51
2016-07-11,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.52
2016-07-12,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.47
2016-07-13,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.4
2016-07-14,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.33
2016-07-15,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.23
2016-07-16,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.13
2016-07-17,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1474.04
2016-07-18,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1473.95
2016-07-19,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1473.85
2016-07-20,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1473.74
2016-07-21,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1473.63
2016-07-22,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1473.52
2016-07-23,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1473.39
2016-07-24,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1473.27
2016-07-25,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1473.16
2016-07-26,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1473.04
2016-07-27,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1472.91
2016-07-28,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1472.78
2016-07-29,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1472.64
2016-07-30,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1472.5
2016-07-31,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1472.35
2016-08-01,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1472.2
2016-08-02,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1472.04
2016-08-03,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1471.88
2016-08-04,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1471.71
2016-08-05,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1471.54
2016-08-06,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1471.37
2016-08-07,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1471.2
2016-08-08,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1471.02
2016-08-09,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1470.86
2016-08-10,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1470.69
2016-08-11,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1470.55
2016-08-12,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1470.43
2016-08-13,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1470.3
2016-08-14,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1470.16
2016-08-15,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1470.03
2016-08-16,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1469.88
2016-08-17,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1469.75
2016-08-18,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1469.58
2016-08-19,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1469.43
2016-08-20,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1469.26
2016-08-21,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1469.09
2016-08-22,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1468.92
2016-08-23,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1468.73
2016-08-24,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1468.36
2016-08-25,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1468.2
2016-08-26,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1468.03
2016-08-27,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1467.84
2016-08-28,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1467.67
2016-08-29,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1467.51
2016-08-30,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1467.33
2016-08-31,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1467.16
2016-09-01,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1466.97
2016-09-02,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1466.81
2016-09-03,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1466.64
2016-09-04,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1466.45
2016-09-05,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1466.28
2016-09-06,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1466.11
2016-09-07,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1465.96
2016-09-08,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1465.8
2016-09-09,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1465.62
2016-09-10,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1465.44
2016-09-11,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1465.25
2016-09-12,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1465.07
2016-09-13,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1464.89
2016-09-14,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1464.7
2016-09-15,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1464.52
2016-09-16,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1464.34
2016-09-17,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1464.16
2016-09-18,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.98
2016-09-19,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.8
2016-09-20,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.62
2016-09-21,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.43
2016-09-22,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.29
2016-09-23,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1462.88
2016-09-24,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1462.39
2016-09-25,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1461.89
2016-09-26,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1461.37
2016-09-28,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1460.33
2016-09-29,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1459.77
2016-09-30,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1459.21
2016-10-01,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1458.68
2016-10-02,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1458.14
2016-10-03,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1457.41
2016-10-04,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.51
2016-10-05,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.72
2016-10-06,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.88
2016-10-07,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1453.96
2016-10-08,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1453.02
2016-10-09,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1452.07
2016-10-10,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1451.18
2016-10-11,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.32
2016-10-12,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.49
2016-10-13,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.01
2016-10-14,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.82
2016-10-15,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.77
2016-10-16,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1453.52
2016-10-17,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.52
2016-10-18,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1460.12
2016-10-19,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1461.7
2016-10-20,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1462.4
2016-10-21,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1462.89
2016-10-22,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.18
2016-10-23,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.26
2016-10-24,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.21
2016-10-25,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.1
2016-10-26,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.15
2016-10-27,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.21
2016-10-28,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1462.82
2016-10-29,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1462.12
2016-10-30,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1461.28
2016-10-31,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1460.35
2016-11-01,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1459.32
2016-11-02,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1458.17
2016-11-03,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1457.2
2016-11-04,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.9
2016-11-05,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.75
2016-11-06,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.68
2016-11-07,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.53
2016-11-08,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.33
2016-11-09,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.1
2016-11-10,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.83
2016-11-11,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.53
2016-11-12,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.22
2016-11-13,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.89
2016-11-14,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.77
2016-11-15,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.16
2016-11-16,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.28
2016-11-17,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.17
2016-11-18,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.89
2016-11-19,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.56
2016-11-20,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.21
2016-11-21,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1453.91
2016-11-22,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1453.61
2016-11-23,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1453.09
2016-11-24,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1452.13
2016-11-25,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1451.15
2016-11-26,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.2
2016-11-27,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.58
2016-11-28,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.75
2016-11-29,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.91
2016-11-30,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.81
2016-12-01,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.53
2016-12-02,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.03
2016-12-03,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1448.6
2016-12-04,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.02
2016-12-05,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.72
2016-12-06,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.81
2016-12-07,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.5
2016-12-08,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.15
2016-12-09,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.9
2016-12-10,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.11
2016-12-11,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.51
2016-12-12,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.19
2016-12-13,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.02
2016-12-14,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.97
2016-12-15,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.02
2016-12-16,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1462.93
2016-12-17,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1461.31
2016-12-18,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1459.01
2016-12-19,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.37
2016-12-20,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.37
2016-12-21,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1452.59
2016-12-22,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.47
2016-12-23,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.31
2016-12-24,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.65
2016-12-25,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.2
2016-12-26,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.51
2016-12-27,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.7
2016-12-28,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.72
2016-12-29,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.6
2016-12-30,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.41
2016-12-31,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.12
2017-01-01,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.83
2017-01-02,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1449.43
2017-01-05,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1448.46
2017-01-06,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1448.25
2017-01-07,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1448.13
2017-01-08,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1448.7
2017-01-09,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1451.35
2017-01-10,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1453.35
2017-01-11,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.5
2017-01-12,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.56
2017-01-13,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.87
2017-01-14,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.07
2017-01-15,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1452.14
2017-01-16,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.13
2017-01-17,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1448.93
2017-01-18,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1450.86
2017-01-19,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1453.37
2017-01-20,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.49
2017-01-21,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.99
2017-01-22,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.24
2017-01-23,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.11
2017-01-24,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1454.62
2017-01-25,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1453.91
2017-01-26,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1453.14
2017-01-27,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1452.6
2017-01-28,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1452.33
2017-01-29,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1452.01
2017-01-30,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1451.69
2017-01-31,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1451.55
2017-02-02,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1451.52
2017-02-03,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1451.64
2017-02-04,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1453.02
2017-02-05,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1455.07
2017-02-06,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1456.97
2017-02-07,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1459.28
2017-02-08,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1463.28
2017-02-09,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1469.43
2017-02-10,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1475.45
2017-02-11,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1478.91
2017-02-12,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1481.07
2017-02-13,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1482.31
2017-02-14,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1482.89
2017-02-15,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1483.49
2017-02-16,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1485.7
2017-02-17,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1488.04
2017-02-18,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1489.57
2017-02-19,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1490.87
2017-02-20,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1492.18
2017-02-21,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1494.1
2017-02-22,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1495.75
2017-02-23,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1496.77
2017-02-24,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1497.71
2017-02-25,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1498.67
2017-02-26,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1499.56
2017-02-27,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1500.32
2017-02-28,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1500.97
2017-03-01,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1501.56
2017-03-02,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1502.11
2017-03-03,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1502.68
2017-03-04,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1503.49
2017-03-05,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1504.29
2017-03-06,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1505.01
2017-03-07,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1505.92
2017-03-08,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1508.02
2017-03-09,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1512.55
2017-03-10,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1516.14
2017-03-11,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1518.24
2017-03-12,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1519.65
2017-03-13,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1520.08
2017-03-14,"HILLS CREEK LAKE NEAR OAKRIDGE, OR",14145100,1519.31
